State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"West Bengal",Birbhum,"Sainthia APMC","Green Chilli","Green Chilly",FAQ,01/03/2026,7300,7500,7400
"West Bengal",Birbhum,"Sainthia APMC",Rice,Common,FAQ,01/03/2026,3450,3550,3500
"Uttar Pradesh",Aligarh,"Charra APMC",Maize,Hybrid,FAQ,01/03/2026,2100,2200,2150
"Uttar Pradesh",Aligarh,"Charra APMC","Bottle gourd","Bottle Gourd",FAQ,01/03/2026,1500,1600,1550
"Uttar Pradesh",Aligarh,"Charra APMC",Cabbage,Cabbage,FAQ,01/03/2026,1700,1800,1750
"Uttar Pradesh",Aligarh,"Charra APMC",Tomato,Deshi,FAQ,01/03/2026,1200,1300,1250
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC","Karbuja(Musk Melon)",Other,Local,01/03/2026,1200,2000,1600
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC",Potato,Other,Local,01/03/2026,700,1200,950
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC",Guar,Other,Local,01/03/2026,8000,13000,10500
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC",Cabbage,Other,Local,01/03/2026,500,1200,850
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC",Garlic,Other,Local,01/03/2026,9000,13000,11000
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC",Methi(Leaves),Other,Local,01/03/2026,600,700,650
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC",Spinach,Other,Local,01/03/2026,300,400,350
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar APMC","Green Chilli",Other,Local,01/03/2026,3000,9000,6000
Maharashtra,Pune,"Pune APMC","Bottle gourd",Other,Local,01/03/2026,1000,2000,1500
Maharashtra,Pune,"Pune APMC",Carrot,Other,Local,01/03/2026,1000,4500,2750
Maharashtra,Pune,"Pune APMC",Guar,Other,Local,01/03/2026,5000,10000,7500
Maharashtra,Pune,"Pune APMC",Beans,Other,Local,01/03/2026,2000,4000,3000
Maharashtra,Pune,"Pune APMC",Cucumbar(Kheera),Other,Local,01/03/2026,1000,2000,1500
Maharashtra,Pune,"Pune APMC",Snakeguard,Other,Local,01/03/2026,2500,3000,2750
Maharashtra,Pune,"Pune APMC","Little gourd(Kundru)",Other,Local,01/03/2026,2500,4000,3250
Maharashtra,Pune,"Pune APMC","Green Chilli",Other,Local,01/03/2026,4000,7000,5500
Maharashtra,Pune,"Pune(Moshi) APMC",Papaya,Other,Local,01/03/2026,2000,2000,2000
Maharashtra,Pune,"Pune(Moshi) APMC",Potato,Local,Local,01/03/2026,700,1000,850
Maharashtra,Pune,"Pune(Moshi) APMC","Bottle gourd",Other,Local,01/03/2026,2000,3000,2500
Maharashtra,Pune,"Pune(Moshi) APMC",Guar,Other,Local,01/03/2026,7000,8000,7500
Maharashtra,Pune,"Pune(Moshi) APMC",Cabbage,Other,Local,01/03/2026,700,800,750
Maharashtra,Pune,"Pune(Moshi) APMC","Chilly Capsicum",Other,Local,01/03/2026,3000,4000,3500
Maharashtra,Pune,"Pune(Moshi) APMC",Spinach,Other,Local,01/03/2026,10,10,10
Maharashtra,Pune,"Pune(Moshi) APMC",Tomato,Local,Local,01/03/2026,800,1000,900
Maharashtra,Pune,"Pune(Moshi) APMC","Peas Wet",Other,Local,01/03/2026,2500,3000,2750
Maharashtra,Pune,"Pune(Moshi) APMC",Brinjal,Other,Local,01/03/2026,2000,3000,2500
Maharashtra,Pune,"Pune(Pimpri) APMC",Beetroot,Other,Local,01/03/2026,800,1300,1050
Maharashtra,Pune,"Pune(Pimpri) APMC",Cauliflower,Other,Local,01/03/2026,800,1500,1150
Maharashtra,Pune,"Pune(Pimpri) APMC",Onion,Local,Local,01/03/2026,700,1400,1050
Maharashtra,Pune,"Pune(Pimpri) APMC",Spinach,Other,Local,01/03/2026,7,9,8
"Uttar Pradesh",Baghpat,"Khekda APMC",Cauliflower,Cauliflower,FAQ,01/03/2026,700,700,700
"Uttar Pradesh",Baghpat,"Khekda APMC","Leafy Vegetable","Leafy Vegetables",FAQ,01/03/2026,500,500,500
Punjab,Mohali,"Banur APMC",Tomato,Other,Local,01/03/2026,2800,2800,2800
Punjab,Mohali,"Banur APMC","Green Chilli",Other,Local,01/03/2026,4444,4444,4444
Punjab,Mohali,"Banur APMC",Apple,Other,Local,01/03/2026,7200,7200,7200
Punjab,Mohali,"Banur APMC",Potato,Other,Local,01/03/2026,700,700,700
"Uttar Pradesh",Balrampur,"Panchpedwa APMC",Rice,III,FAQ,01/03/2026,2600,2800,2700
"Uttar Pradesh",Balrampur,"Panchpedwa APMC",Paddy(Common),Paddy,FAQ,01/03/2026,2250,2350,2300
"Uttar Pradesh",Hathras,"Shadabad APMC",Potato,Potato,Small,01/03/2026,400,500,450
"Uttar Pradesh",Bulandshahar,"Siyana APMC",Pomegranate,Pomogranate,Medium,01/03/2026,6100,6200,6150
"Uttar Pradesh",Bulandshahar,"Siyana APMC",Potato,Potato,Medium,01/03/2026,700,730,715
"Uttar Pradesh",Bulandshahar,"Siyana APMC",Pumpkin,Pumpkin,Medium,01/03/2026,1100,1110,1105
"Uttar Pradesh",Bulandshahar,"Siyana APMC",Wheat,Dara,FAQ,01/03/2026,2590,2610,2600
Tripura,Dhalai,"Kulai APMC",Pumpkin,Other,"Grade B",01/03/2026,3700,4000,3800
Tripura,Dhalai,"Chowmanu APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,3000,4000,3500
Tripura,Dhalai,"Chowmanu APMC",Potato,Jyoti,Local,01/03/2026,1500,2500,2000
"West Bengal","North 24 Parganas","Habra APMC",Potato,Jyoti,FAQ,01/03/2026,800,800,800
"West Bengal",Bankura,"Khatra APMC",Brinjal,Round/Long,Medium,01/03/2026,2000,2500,2200
"West Bengal",Bankura,"Khatra APMC",Potato,Jyoti,Non-FAQ,01/03/2026,680,750,720
"West Bengal",Darjeeling,"Karsiyang(Matigara) APMC",Carrot,Other,FAQ,01/03/2026,3900,4100,4000
"West Bengal",Darjeeling,"Darjeeling APMC",Onion,Other,FAQ,01/03/2026,2900,3100,3000
"West Bengal",Darjeeling,"Darjeeling APMC",Potato,Red,FAQ,01/03/2026,1900,2100,2000
"West Bengal",Darjeeling,"Darjeeling APMC",Tomato,Other,FAQ,01/03/2026,2600,2800,2700
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,01/03/2026,5400,6000,5700
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,3000,3400,3200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,01/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,6000,7000,6500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2000,2400,2200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,2000,2600,2300
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,3600,4000,3800
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Tomato,Other,Local,01/03/2026,1400,2000,1700
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,3500,6000,4750
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,1000,1500,1250
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,01/03/2026,4000,4500,4250
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Tomato,Deshi,Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Pumpkin,Pumpkin,Local,01/03/2026,2200,2500,2350
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Banana - Green","Banana - Green",Local,01/03/2026,2200,2500,2350
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,3800,4000,3900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Onion Green","Onion Green",Local,01/03/2026,4000,4400,4200
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Banana,Besrai,Local,01/03/2026,3800,4000,3900
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,01/03/2026,6500,7000,6750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1000,1200,1100
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,01/03/2026,4500,5500,5000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,4500,5500,5000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,01/03/2026,4500,5500,5000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,01/03/2026,6000,7000,6500
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,6500,7000,6750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,01/03/2026,2000,3500,2750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,01/03/2026,3500,4500,4000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,01/03/2026,16000,16000,16000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,01/03/2026,1000,1500,1250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Lime,Lime,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,3600,3600,3600
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,2400,2400,2400
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Lime,Lime,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Green Chilli","Green Chilly",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Onion,Bellary,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Sweet Potato","Hosur Red",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Drumstick,Drumstick,Local,01/03/2026,8000,9500,8750
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Yam(Ratalu),"Yam (Ratalu)",Local,01/03/2026,6000,6500,6250
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Apple,American,Local,01/03/2026,20000,20000,20000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,3500,3500,3500
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,01/03/2026,18000,18000,18000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Brinjal,Round,Local,01/03/2026,3600,4800,4200
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,2400,2400,2400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,01/03/2026,4200,4800,4500
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,8000,8000,8000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,01/03/2026,4800,4800,4800
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,01/03/2026,3000,3600,3300
"Tamil Nadu",Villupuram,"Tindivanam APMC",Papaya,Papaya,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Tomato,Deshi,Local,01/03/2026,1200,1200,1200
"Tamil Nadu",Villupuram,"Tindivanam APMC",Pumpkin,Pumpkin,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Cowpea(Veg),"Cowpea (Veg)",Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Tapioca,Tapioca,Local,01/03/2026,4500,4500,4500
"Tamil Nadu",Villupuram,"Tindivanam APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,8000,8000,8000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Raddish,Raddish,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Thondekai,Thondekai,Local,01/03/2026,4500,4500,4500
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Banana,Besrai,Local,01/03/2026,3000,4000,3500
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Onion,Bellary,Local,01/03/2026,3500,3500,3500
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Bitter gourd","Bitter Gourd",Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Pumpkin,Pumpkin,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Green Chilli","Green Chilly",Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Banana - Green","Banana - Green",Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Yam(Ratalu),"Yam (Ratalu)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Lemon,Lemon,Local,01/03/2026,3000,3000,3000
"Madhya Pradesh",Vidisha,"Shamshabad APMC",Wheat,Wheat,Non-FAQ,01/03/2026,2200,2210,2210
"Madhya Pradesh",Rajgarh,"Khilchipur APMC",Maize,Local,Non-FAQ,01/03/2026,1490,1500,1500
"Madhya Pradesh",Dhar,"Badnawar APMC",Wheat,Wheat,FAQ,01/03/2026,2550,2550,2550
"Madhya Pradesh",Khargone,"Sanawad APMC",Cotton,"Without Ginned Cotton",Non-FAQ,01/03/2026,5180,5180,5180
"Madhya Pradesh",Khargone,"Bhikangaon APMC",Wheat,Wheat,FAQ,01/03/2026,2165,2255,2255
"Madhya Pradesh",Khargone,"Kasrawad APMC",Wheat,Wheat,Non-FAQ,01/03/2026,2200,2200,2200
"Madhya Pradesh",Khargone,"Segaon APMC",Wheat,Wheat,FAQ,01/03/2026,2250,2275,2275
"Madhya Pradesh",Khargone,"Segaon APMC",Maize,Local,FAQ,01/03/2026,1475,1475,1475
"Madhya Pradesh",Badwani,"Sendhwa APMC",Wheat,Wheat,FAQ,01/03/2026,2200,2275,2250
"Madhya Pradesh",Khandwa,"Harsood APMC","Bengal Gram(Gram)(Whole)",Gram,FAQ,01/03/2026,5100,5100,5100
"Madhya Pradesh",Ujjain,"Khachrod APMC",Wheat,Wheat,Non-FAQ,01/03/2026,1960,2001,2001
"Madhya Pradesh",Dewas,"Loharda APMC",Wheat,Wheat,FAQ,01/03/2026,2225,2275,2275
"Madhya Pradesh",Ratlam,"Taal APMC",Wheat,Wheat,FAQ,01/03/2026,2180,2223,2223
"Madhya Pradesh",Seoni,"Seoni APMC",Maize,Yellow,Non-FAQ,01/03/2026,1600,1605,1605
Kerala,Palakad,"Koduvayoor APMC",Raddish,Other,Medium,01/03/2026,2800,3200,3000
Kerala,Palakad,"Koduvayoor APMC","French Beans(Frasbean)",Other,Medium,01/03/2026,3400,3800,3600
Kerala,Palakad,"Koduvayoor APMC",Onion,Big,Medium,01/03/2026,2500,2900,2700
Kerala,Palakad,"Koduvayoor APMC","Elephant Yam(Suran)/Amorphophallus",Other,Medium,01/03/2026,3000,3400,3200
Kerala,Palakad,"Koduvayoor APMC",Potato,Potato,Medium,01/03/2026,3400,3800,3600
Kerala,Palakad,"Koduvayoor APMC",Pumpkin,Pumpkin,Medium,01/03/2026,2000,2400,2200
Kerala,Palakad,"Koduvayoor APMC",Lime,Other,Medium,01/03/2026,5400,5800,5600
Kerala,Palakad,"Koduvayoor APMC",Ginger(Dry),Other,FAQ,01/03/2026,6500,6900,6700
"West Bengal",Birbhum,"Bolpur APMC",Wheat,Sonalika,FAQ,01/03/2026,2300,2450,2400
"West Bengal",Birbhum,"Bolpur APMC",Potato,Potato,FAQ,01/03/2026,900,1000,950
"West Bengal","Purba Bardhaman","Kalna APMC",Potato,Jyoti,FAQ,01/03/2026,750,780,780
"West Bengal","Purba Bardhaman","Kalna APMC",Jute,TD-5,"TD 3 (FAQ)",01/03/2026,10400,10600,10500
"West Bengal","Purba Bardhaman","Kalna APMC",Brinjal,Brinjal,FAQ,01/03/2026,2300,2500,2400
"West Bengal","Purba Bardhaman","Kalna APMC",Onion,Other,FAQ,01/03/2026,1800,1900,1800
"West Bengal","Purba Bardhaman","Kalna APMC",Onion,Local,FAQ,01/03/2026,1500,1600,1500
"West Bengal",Hooghly,"Pandua APMC",Brinjal,Round/Long,FAQ,01/03/2026,3600,3850,3600
"West Bengal",Hooghly,"Pandua APMC",Tomato,Deshi,FAQ,01/03/2026,1400,1600,1500
"West Bengal","Uttar Dinajpur","Islampur APMC",Onion,"Dry F.A.Q.",FAQ,01/03/2026,1700,1900,1800
"West Bengal",Birbhum,"Birbhum APMC",Wheat,Sonalika,FAQ,01/03/2026,2300,2450,2400
"West Bengal",Birbhum,"Birbhum APMC",Rice,Common,FAQ,01/03/2026,3450,3550,3500
"West Bengal",Birbhum,"Birbhum APMC",Brinjal,Brinjal,FAQ,01/03/2026,3300,3500,3400
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Banana,Poovan,Local,01/03/2026,4000,5000,4500
Telangana,Warangal,"Narsampet APMC",Maize,Hybrid,FAQ,01/03/2026,1771,1795,1771
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2400,3000,2700
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,01/03/2026,1800,2200,2000
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,2400,2400,2400
Uttarakhand,Nanital,"Haldwani APMC",Apple,Other,"Grade A",01/03/2026,6000,7000,6500
Uttarakhand,Nanital,"Haldwani APMC",Cauliflower,Other,FAQ,01/03/2026,800,1200,1000
Uttarakhand,Haridwar,"Roorkee APMC",Brinjal,Other,Local,01/03/2026,550,750,650
Uttarakhand,Haridwar,"Roorkee APMC",Onion,Other,Medium,01/03/2026,2000,4000,3000
Uttarakhand,Haridwar,"Roorkee APMC",Tomato,Other,Medium,01/03/2026,1200,2200,1600
Uttarakhand,Udhamsinghnagar,"Gadarpur APMC",Rice,Other,Local,01/03/2026,3300,3300,3300
Rajasthan,Tonk,"Malpura APMC",Taramira,Other,FAQ,01/03/2026,5100,5300,5175
Rajasthan,Hanumangarh,"Rawatsar APMC",Onion,"1st Sort",FAQ,01/03/2026,1600,1600,1600
Rajasthan,Hanumangarh,"Rawatsar APMC",Tomato,Deshi,FAQ,01/03/2026,1800,1800,1800
Punjab,Gurdaspur,"Dinanagar APMC",Potato,Potato,Medium,01/03/2026,500,600,550
Punjab,Sangrur,"Ahmedgarh APMC",Cauliflower,Local,Local,01/03/2026,700,800,800
Punjab,Sangrur,"Ahmedgarh APMC",Tomato,Local,Local,01/03/2026,2600,2800,2800
Punjab,Sangrur,"Ahmedgarh APMC",Kinnow,Kinnow,Local,01/03/2026,3300,3500,3500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,4000,4600,4300
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,01/03/2026,13500,14500,14000
